y,x1,x2
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
11.6,34.89,64.29
23.3,29.16,99.19
23.3,29.16,99.19
23.3,29.16,99.19
23.3,29.16,99.19
23.3,29.16,99.19
23.3,29.16,99.19
23.2,29.5,99.55
23.09,29.79,99.57
22.99,29.81,98.54
22.88,29.85,98.17
22.78,29.84,97.97
22.68,29.86,97.65
22.57,29.82,97.31
22.47,29.79,97.06
22.36,29.76,96.86
22.26,29.72,95.4
22.16,29.59,92.27
22.05,29.43,89.58
21.95,29.29,88.01
21.84,29.09,87.35
21.74,28.99,89.25
21.64,28.91,88.85
21.53,28.82,88.16
21.43,28.75,89.02
21.32,28.72,89.55
21.22,28.72,89.5
21.12,28.71,93.85
21.01,28.79,95.35
20.91,28.89,95.86
20.8,29.02,96.53
20.7,29.13,97.28
20.68,29.25,97.51
20.66,29.29,97.38
20.65,29.38,97.87
20.63,29.5,98.17
20.61,29.57,97.97
20.59,29.51,95.89
20.58,29.54,97.16
20.56,29.61,97.89
20.54,29.71,98.21
20.52,29.76,98.39
20.51,29.86,98.59
20.49,29.93,98.79
20.47,29.99,98.04
20.45,29.93,96.89
20.44,29.86,96.23
20.42,29.86,97.45
20.4,29.95,98.41
20.38,30.05,98.92
20.37,30.14,98.91
20.35,30.16,98.55
20.33,30.18,98.36
20.32,30.17,98.04
20.3,30.23,98.27
20.28,30.09,94.26
20.26,30.02,96.64
20.25,30.05,98.03
20.23,30.14,98.67
20.21,30.14,97.48
20.19,29.96,93.73
20.18,29.73,91.35
20.16,29.54,93.21
20.14,29.45,95.2
20.12,29.51,97.37
20.11,29.61,98.16
20.09,29.68,98.38
20.07,29.66,97.16
20.05,29.66,97.81
20.04,29.68,98.02
20.02,29.71,98.1
20,29.73,98.21
19.9,29.78,98.38
19.8,29.81,98.35
19.71,29.85,98.7
19.61,29.9,98.88
19.51,29.95,98.78
19.41,29.92,98.18
19.32,30,98.76
19.22,30.09,99.15
19.12,30.12,98.94
19.02,30.04,97.56
18.93,29.96,96.17
18.83,29.88,94.79
18.73,29.78,96.77
18.63,29.79,97.91
18.53,29.82,98.4
18.44,29.95,98.92
18.34,30.02,99.02
18.24,30.05,98.75
18.14,30.1,98.93
18.05,30.16,99.02
17.95,30.16,98.75
17.85,30.13,98.3
17.75,30.12,98.5
17.66,30.13,98.45
17.56,30.12,98.33
17.46,30.07,98.39
17.36,30.03,97.96
17.27,29.99,96.84
17.17,29.79,95.41
17.07,29.73,97.3
16.97,29.72,97.97
16.87,29.76,98.52
16.78,29.79,98.78
16.68,29.84,99.03
16.58,29.92,99.21
16.48,29.95,99.06
16.39,29.98,98.92
16.29,29.96,98.82
16.19,29.89,97.56
16.09,29.68,95.42
16,29.45,93.6
15.9,29.23,93.47
15.8,29.06,95.42
15.84,29,96.67
15.89,29,96.88
15.93,28.95,97.42
15.97,29,98.07
16.02,29.07,98.46
16.06,29.1,98.44
16.1,29.13,98.22
16.15,29.16,98.34
16.19,29.19,98.51
16.23,29.22,98.08
16.28,29.27,98.71
16.32,29.31,98.82
16.36,29.37,98.89
16.41,29.45,99.13
16.45,29.51,98.95
16.49,29.54,98.99
16.54,29.61,99.19
16.58,29.68,99.34
16.62,29.78,99.48
16.66,29.81,99.17
16.71,29.58,94.92
16.75,29.38,96.66
16.79,29.4,98.3
16.84,29.45,98.93
16.88,29.53,98.99
16.92,29.51,98.59
16.97,29.5,98.46
17.01,29.47,98.23
17.05,29.48,98.19
17.1,29.44,98.18
17.14,29.29,95.44
17.18,29.04,92.94
17.23,28.89,95.53
17.27,28.84,96.62
17.31,28.88,97.97
17.36,28.96,98.49
17.4,29.03,98.83
17.47,29.04,98.64
17.55,29.07,98.39
17.62,28.99,96.95
17.7,28.82,94.28
17.77,28.65,94.18
17.85,28.52,94.69
17.92,28.43,94.03
18,28.34,94.71
18.07,28.26,94.24
18.15,28.23,95.44
18.22,28.29,96.72
18.3,28.31,96.75
18.38,28.33,96.78
18.45,28.35,96.8
18.52,28.37,96.83
18.6,28.34,96.29
18.68,28.3,94.85
18.75,28.23,94.35
18.82,28.14,94.23
18.9,28.09,93.9
18.98,28.04,94.31
19.05,27.99,94.78
19.12,27.96,93.77
19.2,27.88,94.4
19.27,27.9,96.53
19.35,27.99,97.53
19.43,28.08,98.2
19.5,28.16,98.44
19.51,28.14,96.87
19.52,28.12,96.32
19.54,28.13,97
19.55,28.17,97.83
19.56,28.24,98.07
19.57,28.31,98.2
19.59,28.36,98.19
19.6,28.37,97.96
19.61,28.4,97.63
19.62,28.4,97.4
19.64,28.4,97.21
19.65,28.39,97.12
19.66,28.39,97.27
19.67,28.43,97.54
19.68,28.41,97.56
19.7,28.44,97.54
19.71,28.44,97.47
19.72,28.43,97.4
19.73,28.43,97.13
19.75,28.43,97.27
19.76,28.43,97.23
19.77,28.4,96.82
19.78,28.4,96.53
19.8,28.4,96.42
19.81,28.36,96.07
19.82,28.34,96.73
19.83,28.34,96.74
19.84,28.34,96.86
19.86,28.34,97.12
19.87,28.37,97.3
19.88,28.4,97.26
19.89,28.4,97.03
19.91,28.41,97.4
19.92,28.44,97.56
19.93,28.44,97.29
19.94,28.44,97.3
19.96,28.44,97.38
19.97,28.45,96.96
19.98,28.44,97.03
19.99,28.47,97.38
20,28.44,97.47
20.02,28.45,97.12
20.03,28.47,97.07
20.04,28.47,96.93
20.05,28.43,96.81
20.07,28.43,97.02
20.08,28.43,97.16
20.09,28.43,97.23
20.1,28.47,97.37
20.12,28.45,97.39
20.13,28.47,97.5
20.14,28.48,97.49
20.15,28.5,97.2
20.16,28.5,97.03
20.18,28.48,96.84
20.19,28.47,96.76
20.2,28.48,97.27
20.21,28.48,97.39
20.23,28.51,97.35
20.24,28.52,97.32
20.25,28.51,97.52
20.26,28.54,97.57
20.28,28.5,97.43
20.29,28.54,97.41
20.3,28.55,97.38
20.27,28.54,97.31
20.24,28.54,97.34
20.21,28.53,97.19
20.18,28.52,97.04
20.15,28.52,96.88
20.12,28.51,96.73
20.09,28.51,96.87
20.06,28.52,96.87
20.03,28.48,96.67
20,28.48,96.45
19.97,28.47,96.49
19.94,28.47,96.86
19.91,28.5,96.96
19.88,28.48,97.24
19.85,28.5,97.23
19.82,28.51,97.15
19.79,28.51,96.83
19.76,28.48,96.71
19.74,28.45,96.56
19.71,28.5,96.48
19.68,28.47,96.91
19.65,28.48,97.09
19.62,28.47,97.2
19.59,28.47,96.8
19.56,28.45,96.66
19.53,28.44,96.58
19.5,28.45,96.44
19.47,28.47,96.61
19.44,28.45,97.06
19.41,28.48,97.12
19.38,28.48,97.31
19.35,28.51,97.33
19.32,28.5,97.15
19.29,28.51,96.79
19.26,28.54,97.07
19.23,28.54,97.1
19.2,28.51,96.82
19.14,28.51,96.67
19.08,28.52,97.17
19.02,28.52,97.11
18.96,28.51,96.94
18.9,28.55,97.2
18.84,28.55,97.27
18.78,28.58,97.51
18.72,28.58,97.64
18.66,28.6,97.5
18.6,28.6,96.68
18.54,28.57,97.08
18.48,28.6,97.47
18.42,28.58,97.62
18.36,28.61,97.79
18.3,28.63,97.7
18.24,28.65,97.75
18.18,28.63,97.77
18.12,28.64,97.81
18.06,28.64,97.79
18,28.63,97.67
17.94,28.63,97.71
17.88,28.61,97.68
17.82,28.6,97.53
17.76,28.6,97.44
17.7,28.57,97.34
17.64,28.55,97.28
17.58,28.58,97.27
17.52,28.52,97.27
17.46,28.48,97.16
17.4,28.51,97.12
17.49,28.48,96.99
17.59,28.48,96.75
17.68,28.48,96.72
17.78,28.45,96.89
17.87,28.41,95.25
17.96,28.33,95.06
18.06,28.29,94.72
18.15,28.2,92.84
18.25,28.08,91.96
18.34,27.98,92.89
18.43,27.93,94.08
18.53,27.93,95.1
18.62,27.95,95.95
18.72,28.05,97.02
18.81,28.13,96.52
18.9,28.12,94.79
19,28.12,96.39
19.09,28.17,97.28
19.18,28.26,97.76
19.28,28.29,96.98
19.37,28.26,95.66
19.47,28.24,96.35
19.56,28.24,95.6
19.65,28.22,96.28
19.75,28.27,97.09
19.84,28.3,97.21
19.94,28.29,95.32
20.03,28.28,95.77
20.12,28.27,96.22
20.22,28.26,96.67
20.31,28.26,95.78
20.41,28.22,94.68
20.5,28.23,95.81
20.48,28.24,96.59
20.47,28.31,97.2
20.45,28.33,97.45
20.43,28.37,97.49
20.41,28.39,97.45
20.4,28.4,97.4
20.38,28.41,97.36
20.36,28.43,97.34
20.35,28.41,97.27
20.33,28.43,97.2
20.31,28.39,96.33
20.29,28.34,94.66
20.28,28.23,92.33
20.26,28.12,92.01
20.24,27.98,91.19
20.23,27.85,90.94
20.21,27.78,92.8
20.19,27.77,95.07
20.17,27.84,96.2
20.16,27.92,96.8
20.14,28.01,96.83
20.12,28.06,97.3
20.11,28.13,97.58
20.09,28.14,97.36
20.07,28.2,96.9
20.05,28.23,96.52
20.04,28.22,96.02
20.02,28.2,96.36
20,28.23,96.64
19.99,28.26,96.94
19.97,28.3,97.12
19.95,28.3,97.36
19.93,28.34,97.31
19.92,28.34,97.11
19.9,28.36,97.1
19.77,28.36,96.97
19.64,28.39,96.95
19.5,28.37,96.86
19.37,28.37,96.61
19.24,28.34,96.01
19.11,28.37,95.81
18.97,28.33,95.8
18.84,28.33,95.81
18.71,28.33,96.42
18.58,28.34,96
18.45,28.29,94.7
18.31,28.3,95.92
18.18,28.31,96.69
18.05,28.34,97.04
17.92,28.39,97.19
17.79,28.4,97.3
17.65,28.44,97.32
17.52,28.45,97.36
17.39,28.47,97.43
17.26,28.47,97.37
17.12,28.5,97.3
16.99,28.5,97.27
16.86,28.52,97.24
16.73,28.48,97.22
16.6,28.52,97.18
16.46,28.5,97.01
16.33,28.5,96.81
16.2,28.5,96.95
16.33,28.54,97.12
16.46,28.51,97.2
16.58,28.54,97.13
16.71,28.54,96.91
16.84,28.54,96.79
16.97,28.51,96.74
17.1,28.54,96.71
17.22,28.52,96.75
17.35,28.52,96.75
17.48,28.52,96.9
17.61,28.54,97.08
17.74,28.58,97.25
17.86,28.61,97.37
17.99,28.61,97.32
18.12,28.63,97.31
18.25,28.64,97.2
18.38,28.64,97.28
18.5,28.65,97.2
18.63,28.66,97.12
18.76,28.67,97.04
18.89,28.68,96.96
19.02,28.69,97.09
19.14,28.71,97.08
19.27,28.69,97.11
19.4,28.71,97.06
19.36,28.72,97.08
19.33,28.72,96.92
19.29,28.72,96.98
19.25,28.72,97.08
19.22,28.72,97.08
19.18,28.74,97.13
19.15,28.74,97.11
19.11,28.75,97.23
19.07,28.75,97.3
19.04,28.76,97.46
19,28.84,97.67
18.96,28.84,97.6
18.93,28.86,97.66
18.89,28.89,97.79
18.85,28.93,97.87
18.82,28.92,97.85
18.78,28.89,94.96
18.75,28.86,96.29
18.71,28.88,97.22
18.67,28.93,97.74
18.64,28.88,94.56
18.6,28.86,95.58
18.56,28.75,93.56
18.53,28.65,91.63
18.49,28.48,90.72
18.45,28.34,87.55
18.42,28.16,88.04
18.38,28.01,88.61
18.35,27.86,88.58
18.31,27.71,89.75
18.27,27.61,89.12
18.24,27.47,88.77
18.2,27.37,89.05
18.08,27.26,89.26
17.96,27.19,89.14
17.85,27.08,89.39
17.73,27.03,90.87
17.61,26.96,90.32
17.49,26.92,92.16
17.38,26.94,92.14
17.26,26.92,90.96
17.14,26.88,90.47
17.02,26.87,92.31
16.9,26.84,90.93
16.79,26.84,90.13
16.67,26.8,89.95
16.55,26.74,90.5
16.43,26.71,89.67
16.31,26.65,92.22
16.2,26.71,94.05
16.08,26.74,94.2
15.96,26.89,97.03
15.84,27.05,97.71
15.72,27.22,97.51
15.61,27.3,97.31
15.49,27.49,98.48
15.37,27.72,99.02
15.25,27.85,98.37
15.14,27.81,94.22
15.02,27.77,92.34
14.9,27.65,90.6
14.94,27.55,89.86
14.98,27.49,89.75
15.02,27.42,88.81
15.07,27.31,88.26
15.11,27.22,89.05
15.15,27.15,88.41
15.19,27.06,89.68
15.23,27.02,91.33
15.27,27.05,91.67
15.31,27,89.71
15.36,26.96,88.81
15.4,26.94,89
15.44,26.87,89.47
15.48,26.87,90.13
15.52,26.82,91.36
15.56,26.85,90.22
15.6,26.82,88.95
15.64,26.78,88.32
15.69,26.75,88.91
15.73,26.71,89.63
15.77,26.68,89.22
15.81,26.65,88.58
15.85,26.63,88.48
15.89,26.6,88.13
15.93,26.51,88.56
15.98,26.53,89.3
16.02,26.56,90.04
16.06,26.58,90.78
16.1,26.64,95.14
16.05,26.8,94.4
16,26.89,93.19
15.95,26.96,93.19
15.89,27.12,95.7
15.84,27.26,95.63
15.79,27.34,91.15
15.74,27.36,88.77
15.69,27.36,89.28
15.64,27.36,91.84
15.59,27.49,94.45
15.53,27.64,95.38
15.48,27.79,95.61
15.43,27.99,95.59
15.38,28.17,95.32
15.33,28.36,95.2
15.28,28.51,94.73
15.23,28.69,94.83
15.17,28.86,95.35
15.12,28.98,93.65
15.07,29.1,93.37
15.02,29.23,93.73
14.97,29.27,93.8
14.92,29.47,93.82
14.87,29.57,93.29
14.81,29.62,91.91
14.76,29.66,89.53
14.71,29.72,91.35
14.66,29.79,91.62
14.61,29.89,90.58
14.56,29.92,85.1
14.51,29.85,80.93
14.45,29.71,79.19
14.4,29.5,79.21
14.35,29.29,79.96
14.3,29.09,83.3
14.27,29,86.79
14.24,28.93,85.64
14.21,28.95,88.06
14.18,28.98,84.56
14.15,28.98,81.47
14.12,28.96,86.53
14.09,28.98,88.53
14.06,29.04,86.57
14.03,29.04,84.15
14,29.07,88.56
13.97,29.14,89.91
13.94,29.29,90.22
13.91,29.34,83.24
13.89,29.34,81.86
13.86,29.29,86.28
13.83,29.3,87.65
13.8,29.36,88.93
13.77,29.45,88.65
13.74,29.59,88.24
13.71,29.73,87.89
13.68,29.86,86.19
13.65,29.96,86.3
13.62,30.06,86.64
13.59,30.12,81.53
13.56,30.09,79.21
13.53,30.02,84.47
13.5,30.02,85.4
13.51,30.07,85.62
13.51,30.12,84.77
13.52,30.18,82.19
13.52,30.18,82.21
13.53,30.18,82.92
13.53,30.24,83.56
13.54,30.26,83.05
13.54,30.31,83.05
13.55,30.35,82.96
13.56,30.41,83.47
13.56,30.44,83.26
13.57,30.45,82.94
13.57,30.5,82.91
13.58,30.55,83.06
13.58,30.57,82.98
13.59,30.61,80.75
13.59,30.62,81.45
13.6,30.64,81.6
13.61,30.61,80.99
13.61,30.64,81.74
13.62,30.65,81.85
13.62,30.68,81.98
13.63,30.74,81.96
13.63,30.77,81.76
13.64,30.8,81.55
13.64,30.83,81.35
13.65,30.89,80.67
13.66,30.93,80.71
13.66,31,79.12
13.67,31.02,79.94
13.67,31.04,80.2
13.68,31.1,79.94
13.68,31.12,79.62
13.69,31.14,79.69
13.69,31.16,80.76
13.7,31.23,80.95
13.63,31.27,80.59
13.56,31.31,80.37
13.5,31.38,79.76
13.43,31.42,79.13
13.36,31.44,79.44
13.29,31.51,78.95
13.22,31.55,75.14
13.16,31.54,76.58
13.09,31.52,76.5
13.02,31.52,76.87
12.95,31.51,77.04
12.88,31.49,77.15
12.82,31.54,77.34
12.75,31.54,75.88
12.68,31.51,75.12
12.61,31.49,77.03
12.54,31.47,77.55
12.48,31.51,77.11
12.41,31.48,72.64
12.34,31.41,71.02
12.27,31.19,71.29
12.2,30.97,71.95
12.14,30.72,73.76
12.07,30.58,78.29
12,30.5,79.44
12.07,30.52,80.05
12.14,30.6,78.92
12.2,30.65,79.84
12.27,30.72,79.36
12.34,30.82,79.91
12.41,30.9,79.9
12.48,31,79.17
12.54,31.1,78.74
12.61,31.17,78.41
12.68,31.27,77.99
12.75,31.34,77.84
12.82,31.41,77.68
12.88,31.48,77.64
12.95,31.52,77.85
13.02,31.61,77.69
13.09,31.66,76.63
13.16,31.72,77.1
13.22,31.75,77.33
13.29,31.81,77.21
13.36,31.88,76.83
13.43,31.93,76.33
13.5,31.97,76.12
13.56,32.02,76.52
13.63,32.08,76.55
13.7,32.09,72.98
13.65,32.06,70.79
13.6,31.9,69.22
13.55,31.68,74.92
13.5,31.59,76.66
13.45,31.54,77.06
13.4,31.57,77.28
13.35,31.62,76.09
13.3,31.66,76.9
13.25,31.74,74.74
13.2,31.72,73.53
13.15,31.66,76.77
13.1,31.59,72.12
13.05,31.44,72.92
13,31.3,73.19
12.95,31.12,73.75
12.9,30.96,73.55
12.85,30.78,73.68
12.8,30.58,75.59
12.75,30.46,75.78
12.7,30.33,75.97
12.65,30.21,76.16
12.6,30.07,81.1
12.6,30.05,77.72
12.6,30,76.85
12.59,29.93,77.25
12.59,29.85,77.05
12.59,29.79,74.65
12.59,29.65,74.93
12.59,29.53,75.16
12.58,29.37,77.74
12.58,29.26,79.07
12.58,29.2,80.07
12.58,29.2,80.67
12.57,29.25,79.91
12.57,29.29,79.11
12.57,29.29,77.47
12.57,29.3,78.51
12.57,29.25,76.78
12.56,29.16,76.95
12.56,29.13,81.28
12.56,29.17,80.24
12.56,29.27,78.83
12.56,29.34,79.44
12.55,29.38,77.19
12.55,29.43,77.08
12.55,29.4,77.8
12.55,29.37,76.63
12.54,29.29,79.03
12.54,29.25,78.92
12.54,29.29,78.34
12.54,29.25,79.03
12.54,29.3,81.19
12.53,29.38,79.65
12.53,29.43,80.68
12.53,29.45,79.11
12.53,29.47,80.95
12.53,29.53,82.91
12.52,29.66,81.28
12.52,29.75,79.18
12.52,29.81,82.72
12.52,29.95,80.79
12.51,30.05,78.89
12.51,30.07,75.6
12.51,29.98,76.81
12.51,29.88,76.88
12.51,29.75,80.83
12.5,29.75,82.2
12.5,29.76,82.36
12.5,29.85,77.98
12.5,29.82,76.92
12.5,29.79,79.33
12.5,29.73,80.67
12.5,29.76,81.95
12.5,29.85,81.31
12.5,29.93,78.63
12.5,30.05,79.22
12.5,30.13,78.66
12.5,30.13,77.15
12.5,30.16,77.57
12.5,30.13,79.18
12.5,30.16,78.34
12.5,30.18,77.65
12.5,30.17,76.11
12.5,30.13,78.3
12.5,30.12,76.13
12.5,30,76.76
12.5,29.92,78.89
12.5,29.88,79.07
12.5,29.86,79.03
12.5,29.88,80.38
12.5,29.96,80.91
12.5,30.12,80.35
12.5,30.27,79.16
12.5,30.43,77.4
12.5,30.52,77.54
12.5,30.61,78.33
12.5,30.74,76.75
12.5,30.78,76.82
12.5,30.81,76.9
12.5,30.85,76.97
12.5,30.92,77.11
12.5,31.03,77.02
12.5,31.17,76.4
12.5,31.26,75.89
12.5,31.35,74.96
12.5,31.47,74.53
12.5,31.52,74.05
12.5,31.59,73.79
12.5,31.65,73.16
12.5,31.61,73.66
12.5,31.58,72.94
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
12.5,31.57,73.42
